sku_original,competidor,marca,categoria,nombre_producto,url_producto,precio_regular,precio_oferta,cuotas,hay_stock
FRA-prepaid-card-samsung-s26-fe-14803,Fravega,SAMSUNG,Smartphones,PROMO Galaxy S26 FE,https://www.fravega.com/p/prepaid-card-samsung-s26-fe-14803/,0.0,0.0,1,False
FRA-celular-tcl-nxt-paper-70-pro-5g-8gb-256g,Fravega,TCL,Smartphones,Celular TCL NXT Paper 70 Pro 5G 8GB 256GB,https://www.fravega.com/p/celular-tcl-nxt-paper-70-pro-5g-8gb-256gb-783098/,699999.0,569999.0,1,True
FRA-celular-zte-v80-pro-8-gb-256-gb-negro-78,Fravega,ZTE,Smartphones,Celular ZTE V80 PRO 8 GB 256 GB Negro,https://www.fravega.com/p/celular-zte-v80-pro-8-gb-256-gb-negro-782438/,484999.0,449999.0,1,True
FRA-celular-samsung-galaxy-s25-fe-5g-256gb-j,Fravega,SAMSUNG,Smartphones,Celular Samsung Galaxy S25 FE 5G 256GB Jet Black,https://www.fravega.com/p/celular-samsung-galaxy-s25-fe-5g-256gb-jet-black-782880/,1799999.0,1599999.0,1,True
FRA-celular-motorola-g06-nfc-4gb-64gb-naranj,Fravega,MOTOROLA,Smartphones,Celular Motorola G06 NFC 4GB 64GB Naranja,https://www.fravega.com/p/celular-motorola-g06-nfc-4gb-64gb-naranja-783095/,259999.0,189999.0,1,True
FRA-celular-motorola-g06-nfc-4gb-128gb-verde,Fravega,MOTOROLA,Smartphones,Celular Motorola G06 NFC 4GB 128GB Verde,https://www.fravega.com/p/celular-motorola-g06-nfc-4gb-128gb-verde-783092/,329999.0,249999.0,1,True
FRA-celular-galaxy-a16-4g-blue-black-782588,Fravega,OTRAS,Smartphones,Celular Galaxy A16 4G Blue Black,https://www.fravega.com/p/celular-galaxy-a16-4g-blue-black-782588/,469999.0,359999.0,1,True
FRA-celular-motorola-g17-4gb-128gb-782866,Fravega,MOTOROLA,Smartphones,Celular Motorola G17 4GB 128GB,https://www.fravega.com/p/celular-motorola-g17-4gb-128gb-782866/,399999.0,289999.0,1,True
FRA-celular-motorola-g67-4gb-256gb-782593,Fravega,MOTOROLA,Smartphones,Celular Motorola G67 4GB 256GB,https://www.fravega.com/p/celular-motorola-g67-4gb-256gb-782593/,699999.0,549999.0,1,True
FRA-celular-samsung-s26-12gb-512gb-violeta-7,Fravega,SAMSUNG,Smartphones,Celular Samsung S26+ 12GB 512GB Violeta,https://www.fravega.com/p/celular-samsung-s26-12gb-512gb-violeta-782580/,3299999.0,2727271.9,1,True
FRA-celular-samsung-galaxy-a16-lte-4gb-128gb,Fravega,SAMSUNG,Smartphones,Celular Samsung Galaxy A16 LTE 4GB 128GB Gris,https://www.fravega.com/p/celular-samsung-galaxy-a16-lte-4gb-128gb-gris-782877/,469999.0,359999.0,1,True
FRA-celular-samsung-galaxy-a07-64gb-negro-78,Fravega,SAMSUNG,Smartphones,Celular Samsung Galaxy A07 64GB Negro,https://www.fravega.com/p/celular-samsung-galaxy-a07-64gb-negro-782721/,299999.0,247933.0,1,True
FRA-celular-samsung-galaxy-z-fold-7-1tb-jet-,Fravega,SAMSUNG,Smartphones,Celular Samsung Galaxy Z Fold 7 1TB Jet Black,https://www.fravega.com/p/celular-samsung-galaxy-z-fold-7-1tb-jet-black-782481/,4599999.0,3801652.07,1,True
FRA-celular-motorola-razr-fold-16gb-1tb-blac,Fravega,MOTOROLA,Smartphones,Celular Motorola Razr Fold 16GB 1TB Blackened,https://www.fravega.com/p/celular-motorola-razr-fold-16gb-1tb-blackened-783100/,3699999.0,2799999.0,1,True
FRA-celular-motorola-g67-256gb-4gb-artic-sea,Fravega,MOTOROLA,Smartphones,Celular Motorola G67 256gb 4gb Artic Seal,https://www.fravega.com/p/celular-motorola-g67-256gb-4gb-artic-seal-22766751/,835667.48,515189.0,1,True
FRA-celular-xiaomi-redmi-note-15-8gb-256gb-b,Fravega,XIAOMI,Smartphones,Celular Xiaomi Redmi Note 15 8GB 256GB Black,https://www.fravega.com/p/celular-xiaomi-redmi-note-15-8gb-256gb-black-782936/,749999.0,619834.0,1,True
